nest_id,date,day_of_year,time,adult,num_host_egg,num_host_hatch,num_bhco_egg,num_bhco_hatch,new_parasitism,predated,nest_damage,weather_impact,natural_parasitism,nest_deserted,nest_buried,desertion_burial_effect,predation_weather_effect,host_nest_outcome,bhco_nest_outcome,max_host_egg,addled_host_egg,num_addled_host_egg,max_host_hatch,num_host_egg_before_hatch,host_proportion_hatch,host_hatching_sucess,host_clutch_initiation_date,host_clutch_initiation_day_of_year,host_clutch_initiation_estimated,host_first_hatch_date,host_first_hatch_day_of_year,host_last_hatch_date,host_last_hatch_day_of_year,host_time_to_hatch,host_hatching_period,max_bhco_egg,max_bhco_hatch,num_bhco_egg_before_hatch,bhco_proportion_hatch,bhco_hatching_sucess,bhco_clutch_initiation_date,bhco_clutch_initiation_day_of_year,bhco_clutch_initiation_estimated,bhco_first_hatch_date,bhco_first_hatch_day_of_year,bhco_last_hatch_date,bhco_last_hatch_day_of_year,bhco_time_to_hatch,bhco_hatching_period,bhco_swab,host_swab,host_swab_first_egg,num_host_swabs,average_host_incubation_period,citation_average_host_incubation_period,average_bhco_incubation_period,citation_average_bhco_incubation_period,field_notes,data_cleaning_notes,master_number,host_species,lat_direction,latitude,long_direction,longitude,height,tree_species,site,target_species,num_host_egg_first_day
a44,2022-06-09,160,18:02:00,yes,2,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,3,no,0,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",119,YEWA,N,54.2983770607793,W,-101.605370032119,59,red-berried elder,dwf,yes,0
a44,2022-06-10,161,10:22:00,yes,3,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,3,no,0,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",119,YEWA,N,54.2983770607793,W,-101.605370032119,59,red-berried elder,dwf,yes,0
a44,2022-06-11,162,09:07:00,no,0,0,0,0,no,yes,yes,no,no,no,no,no,yes,total failure,NA,3,no,0,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.","all eggs gone, nest disheveled",", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",119,YEWA,N,54.2983770607793,W,-101.605370032119,59,red-berried elder,dwf,yes,0
a46,2022-06-05,156,17:40:00,yes,0,0,0,0,no,no,no,no,yes,yes,no,yes,no,total failure,total failure,2,no,0,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", host did not hatch, bhco did not hatch",258,YEWA,N,51.7925045525613,W,-99.6912430477747,133,box elder,dwf,yes,0
a46,2022-06-06,157,08:49:00,yes,0,0,0,0,no,no,no,no,yes,yes,no,yes,no,total failure,total failure,2,no,0,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", host did not hatch, bhco did not hatch",258,YEWA,N,51.7925045525613,W,-99.6912430477747,133,box elder,dwf,yes,0
a46,2022-06-07,158,12:08:00,no,0,0,0,0,no,no,no,no,yes,yes,no,yes,no,total failure,total failure,2,no,0,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", host did not hatch, bhco did not hatch",258,YEWA,N,51.7925045525613,W,-99.6912430477747,133,box elder,dwf,yes,0
a46,2022-06-08,159,08:48:00,no,1,0,1,0,yes,no,no,no,yes,yes,no,yes,no,total failure,total failure,2,no,0,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,yes,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", host did not hatch, bhco did not hatch",258,YEWA,N,51.7925045525613,W,-99.6912430477747,133,box elder,dwf,yes,0
a46,2022-06-09,160,18:08:00,no,2,0,1,0,no,no,no,no,yes,yes,no,yes,no,total failure,total failure,2,no,0,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",looks like nest is being buried,", host did not hatch, bhco did not hatch",258,YEWA,N,51.7925045525613,W,-99.6912430477747,133,box elder,dwf,yes,0
a46,2022-06-10,161,10:10:00,no,2,0,1,0,no,no,no,no,yes,yes,no,yes,no,total failure,total failure,2,no,0,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",nest being buried,", host did not hatch, bhco did not hatch",258,YEWA,N,51.7925045525613,W,-99.6912430477747,133,box elder,dwf,yes,0
a46,2022-06-11,162,08:46:00,no,2,0,1,0,no,no,yes,no,yes,yes,no,yes,no,total failure,total failure,2,no,0,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,2022-06-08,159,no,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.","nest pulled apart, upper layer gone exposing buried eggs, likely deserted",", host did not hatch, bhco did not hatch",258,YEWA,N,51.7925045525613,W,-99.6912430477747,133,box elder,dwf,yes,0
a5,2022-05-23,143,16:05:00,yes,0,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-05-24,144,12:03:00,yes,0,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-05-25,145,08:56:00,yes,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-05-26,146,09:38:00,yes,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-05-27,147,08:37:00,yes,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-05-28,148,08:29:00,yes,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-05-29,149,08:50:00,yes,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-05-30,150,09:00:00,no,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",egg looking dirty maybe abandoned,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-05-31,151,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,"nest not monitored on this date, bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-06-01,152,08:54:00,no,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",maybe abandoned?,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-06-02,153,10:32:00,no,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-06-03,154,10:05:00,no,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-06-04,155,12:43:00,no,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-06-05,156,11:39:00,no,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-06-06,157,17:39:00,no,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",egg moved in nest,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a5,2022-06-07,158,15:09:00,no,1,0,0,0,no,no,no,no,no,yes,no,yes,no,total failure,NA,1,no,0,0,NA,0,NA,2022-05-25,145,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.","no adult or change for 8 days, likely deserted",", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",247,YEWA,N,52.1042323156598,W,-103.09630588914,11,box elder,dwf,yes,0
a53,2022-06-06,157,08:24:00,yes,0,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,5,no,0,0,NA,0,NA,2022-06-08,159,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,12,"Ospina, E. A., Merrill, L., &amp; Benson, T. J. (2018). Incubation temperature impacts nestling growth and survival in an open-cup nesting passerine. Ecology and Evolution, 8(6), 3270–3279. https://doi.org/10.1002/ece3.3911",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated",97,AMRO,N,54.8832276189265,W,-102.365356491253,154,chokecherry,dwf,yes,0
a53,2022-06-07,158,11:27:00,no,0,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,5,no,0,0,NA,0,NA,2022-06-08,159,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,12,"Ospina, E. A., Merrill, L., &amp; Benson, T. J. (2018). Incubation temperature impacts nestling growth and survival in an open-cup nesting passerine. Ecology and Evolution, 8(6), 3270–3279. https://doi.org/10.1002/ece3.3911",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated",97,AMRO,N,54.8832276189265,W,-102.365356491253,154,chokecherry,dwf,yes,0
a53,2022-06-08,159,08:15:00,yes,0,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,5,no,0,0,NA,0,NA,2022-06-08,159,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,12,"Ospina, E. A., Merrill, L., &amp; Benson, T. J. (2018). Incubation temperature impacts nestling growth and survival in an open-cup nesting passerine. Ecology and Evolution, 8(6), 3270–3279. https://doi.org/10.1002/ece3.3911",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated",97,AMRO,N,54.8832276189265,W,-102.365356491253,154,chokecherry,dwf,yes,0
a53,2022-06-09,160,09:10:00,yes,2,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,5,no,0,0,NA,0,NA,2022-06-08,159,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,12,"Ospina, E. A., Merrill, L., &amp; Benson, T. J. (2018). Incubation temperature impacts nestling growth and survival in an open-cup nesting passerine. Ecology and Evolution, 8(6), 3270–3279. https://doi.org/10.1002/ece3.3911",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated",97,AMRO,N,54.8832276189265,W,-102.365356491253,154,chokecherry,dwf,yes,0
a53,2022-06-10,161,09:16:00,yes,3,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,5,no,0,0,NA,0,NA,2022-06-08,159,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,0,12,"Ospina, E. A., Merrill, L., &amp; Benson, T. J. (2018). Incubation temperature impacts nestling growth and survival in an open-cup nesting passerine. Ecology and Evolution, 8(6), 3270–3279. https://doi.org/10.1002/ece3.3911",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated",97,AMRO,N,54.8832276189265,W,-102.365356491253,154,chokecherry,dwf,yes,0
