asv_name,sample,reads,nest_id,control_type
ASV_8281,water1_mul1806a1_26,0,NA,water
ASV_8281,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8281,water4_cou1805a2_28,0,NA,water
ASV_8282,x0035_mul1806a1_24,0,NA,cloacal
ASV_8282,x0041_mul1806a1_22,0,NA,cloacal
ASV_8282,x0045_mul1806a1_23,0,NA,cloacal
ASV_8282,x0064_mul1806a1_21,0,NA,cloacal
ASV_8282,a122_mul1806a1_10,0,a122,NA
ASV_8282,a43_mul1806a1_13,0,a43,NA
ASV_8282,a56_mul1806a1_11,0,a56,NA
ASV_8282,a83_mul1806a1_12,0,a83,NA
ASV_8282,a91_mul1806a1_8,91,a91,NA
ASV_8282,a98_mul1806a1_9,0,a98,NA
ASV_8282,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8282,e105_mul1806a1_14,0,e105,NA
ASV_8282,e110_mul1806a1_17,0,e110,NA
ASV_8282,e117_mul1806a1_16,0,e117,NA
ASV_8282,e17_mul1806a1_18,0,e17,NA
ASV_8282,e25_mul1806a1_15,0,e25,NA
ASV_8282,e53_mul1806a1_20,0,e53,NA
ASV_8282,e62_mul1806a1_19,22,e62,NA
ASV_8282,j16_mul1806a1_5,45,j16,NA
ASV_8282,j18_mul1806a1_2,136,j18,NA
ASV_8282,j21_mul1806a1_4,62,j21,NA
ASV_8282,j23_mul1806a1_3,99,j23,NA
ASV_8282,j27_mul1806a1_6,0,j27,NA
ASV_8282,j46_mul1806a1_7,0,j46,NA
ASV_8282,j64_mul1806a1_1,0,j64,NA
ASV_8282,water1_mul1806a1_26,0,NA,water
ASV_8282,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8282,water4_cou1805a2_28,0,NA,water
ASV_8283,x0035_mul1806a1_24,0,NA,cloacal
ASV_8283,x0041_mul1806a1_22,0,NA,cloacal
ASV_8283,x0045_mul1806a1_23,0,NA,cloacal
ASV_8283,x0064_mul1806a1_21,0,NA,cloacal
ASV_8283,a122_mul1806a1_10,41,a122,NA
ASV_8283,a43_mul1806a1_13,0,a43,NA
ASV_8283,a56_mul1806a1_11,0,a56,NA
ASV_8283,a83_mul1806a1_12,0,a83,NA
ASV_8283,a91_mul1806a1_8,0,a91,NA
ASV_8283,a98_mul1806a1_9,53,a98,NA
ASV_8283,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8283,e105_mul1806a1_14,0,e105,NA
ASV_8283,e110_mul1806a1_17,0,e110,NA
ASV_8283,e117_mul1806a1_16,0,e117,NA
ASV_8283,e17_mul1806a1_18,0,e17,NA
ASV_8283,e25_mul1806a1_15,0,e25,NA
ASV_8283,e53_mul1806a1_20,0,e53,NA
ASV_8283,e62_mul1806a1_19,26,e62,NA
ASV_8283,j16_mul1806a1_5,52,j16,NA
ASV_8283,j18_mul1806a1_2,0,j18,NA
ASV_8283,j21_mul1806a1_4,0,j21,NA
ASV_8283,j23_mul1806a1_3,0,j23,NA
ASV_8283,j27_mul1806a1_6,0,j27,NA
ASV_8283,j46_mul1806a1_7,284,j46,NA
ASV_8283,j64_mul1806a1_1,0,j64,NA
ASV_8283,water1_mul1806a1_26,0,NA,water
ASV_8283,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8283,water4_cou1805a2_28,0,NA,water
ASV_8289,x0035_mul1806a1_24,216,NA,cloacal
ASV_8289,x0041_mul1806a1_22,0,NA,cloacal
ASV_8289,x0045_mul1806a1_23,149,NA,cloacal
ASV_8289,x0064_mul1806a1_21,0,NA,cloacal
ASV_8289,a122_mul1806a1_10,0,a122,NA
ASV_8289,a43_mul1806a1_13,0,a43,NA
ASV_8289,a56_mul1806a1_11,52,a56,NA
ASV_8289,a83_mul1806a1_12,0,a83,NA
ASV_8289,a91_mul1806a1_8,0,a91,NA
ASV_8289,a98_mul1806a1_9,0,a98,NA
ASV_8289,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8289,e105_mul1806a1_14,33,e105,NA
ASV_8289,e110_mul1806a1_17,14,e110,NA
ASV_8289,e117_mul1806a1_16,0,e117,NA
ASV_8289,e17_mul1806a1_18,0,e17,NA
ASV_8289,e25_mul1806a1_15,0,e25,NA
ASV_8289,e53_mul1806a1_20,0,e53,NA
ASV_8289,e62_mul1806a1_19,0,e62,NA
ASV_8289,j16_mul1806a1_5,0,j16,NA
ASV_8289,j18_mul1806a1_2,0,j18,NA
ASV_8289,j21_mul1806a1_4,0,j21,NA
ASV_8289,j23_mul1806a1_3,0,j23,NA
ASV_8289,j27_mul1806a1_6,0,j27,NA
ASV_8289,j46_mul1806a1_7,0,j46,NA
ASV_8289,j64_mul1806a1_1,0,j64,NA
ASV_8289,water1_mul1806a1_26,0,NA,water
ASV_8289,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8289,water4_cou1805a2_28,0,NA,water
ASV_8306,x0035_mul1806a1_24,0,NA,cloacal
ASV_8306,x0041_mul1806a1_22,0,NA,cloacal
ASV_8306,x0045_mul1806a1_23,0,NA,cloacal
ASV_8306,x0064_mul1806a1_21,14,NA,cloacal
ASV_8306,a122_mul1806a1_10,0,a122,NA
ASV_8306,a43_mul1806a1_13,28,a43,NA
ASV_8306,a56_mul1806a1_11,0,a56,NA
ASV_8306,a83_mul1806a1_12,0,a83,NA
ASV_8306,a91_mul1806a1_8,0,a91,NA
ASV_8306,a98_mul1806a1_9,0,a98,NA
ASV_8306,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8306,e105_mul1806a1_14,58,e105,NA
ASV_8306,e110_mul1806a1_17,0,e110,NA
ASV_8306,e117_mul1806a1_16,0,e117,NA
ASV_8306,e17_mul1806a1_18,0,e17,NA
ASV_8306,e25_mul1806a1_15,0,e25,NA
ASV_8306,e53_mul1806a1_20,0,e53,NA
ASV_8306,e62_mul1806a1_19,0,e62,NA
ASV_8306,j16_mul1806a1_5,0,j16,NA
ASV_8306,j18_mul1806a1_2,0,j18,NA
ASV_8306,j21_mul1806a1_4,0,j21,NA
ASV_8306,j23_mul1806a1_3,0,j23,NA
ASV_8306,j27_mul1806a1_6,0,j27,NA
ASV_8306,j46_mul1806a1_7,387,j46,NA
ASV_8306,j64_mul1806a1_1,0,j64,NA
ASV_8306,water1_mul1806a1_26,0,NA,water
ASV_8306,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8306,water4_cou1805a2_28,0,NA,water
ASV_8322,x0035_mul1806a1_24,0,NA,cloacal
ASV_8322,x0041_mul1806a1_22,0,NA,cloacal
ASV_8322,x0045_mul1806a1_23,0,NA,cloacal
ASV_8322,x0064_mul1806a1_21,0,NA,cloacal
ASV_8322,a122_mul1806a1_10,0,a122,NA
ASV_8322,a43_mul1806a1_13,0,a43,NA
ASV_8322,a56_mul1806a1_11,30,a56,NA
ASV_8322,a83_mul1806a1_12,0,a83,NA
ASV_8322,a91_mul1806a1_8,0,a91,NA
ASV_8322,a98_mul1806a1_9,28,a98,NA
ASV_8322,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8322,e105_mul1806a1_14,0,e105,NA
ASV_8322,e110_mul1806a1_17,8,e110,NA
ASV_8322,e117_mul1806a1_16,0,e117,NA
ASV_8322,e17_mul1806a1_18,0,e17,NA
ASV_8322,e25_mul1806a1_15,0,e25,NA
ASV_8322,e53_mul1806a1_20,0,e53,NA
ASV_8322,e62_mul1806a1_19,0,e62,NA
ASV_8322,j16_mul1806a1_5,145,j16,NA
ASV_8322,j18_mul1806a1_2,0,j18,NA
ASV_8322,j21_mul1806a1_4,113,j21,NA
ASV_8322,j23_mul1806a1_3,0,j23,NA
ASV_8322,j27_mul1806a1_6,0,j27,NA
ASV_8322,j46_mul1806a1_7,187,j46,NA
ASV_8322,j64_mul1806a1_1,0,j64,NA
ASV_8322,water1_mul1806a1_26,0,NA,water
ASV_8322,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8322,water4_cou1805a2_28,0,NA,water
ASV_8333,x0035_mul1806a1_24,0,NA,cloacal
ASV_8333,x0041_mul1806a1_22,0,NA,cloacal
ASV_8333,x0045_mul1806a1_23,0,NA,cloacal
ASV_8333,x0064_mul1806a1_21,0,NA,cloacal
ASV_8333,a122_mul1806a1_10,0,a122,NA
ASV_8333,a43_mul1806a1_13,0,a43,NA
ASV_8333,a56_mul1806a1_11,13,a56,NA
ASV_8333,a83_mul1806a1_12,0,a83,NA
ASV_8333,a91_mul1806a1_8,0,a91,NA
ASV_8333,a98_mul1806a1_9,0,a98,NA
ASV_8333,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8333,e105_mul1806a1_14,21,e105,NA
ASV_8333,e110_mul1806a1_17,9,e110,NA
ASV_8333,e117_mul1806a1_16,9,e117,NA
ASV_8333,e17_mul1806a1_18,0,e17,NA
ASV_8333,e25_mul1806a1_15,0,e25,NA
ASV_8333,e53_mul1806a1_20,0,e53,NA
ASV_8333,e62_mul1806a1_19,0,e62,NA
ASV_8333,j16_mul1806a1_5,201,j16,NA
ASV_8333,j18_mul1806a1_2,0,j18,NA
ASV_8333,j21_mul1806a1_4,32,j21,NA
ASV_8333,j23_mul1806a1_3,23,j23,NA
ASV_8333,j27_mul1806a1_6,0,j27,NA
ASV_8333,j46_mul1806a1_7,0,j46,NA
ASV_8333,j64_mul1806a1_1,219,j64,NA
ASV_8333,water1_mul1806a1_26,0,NA,water
ASV_8333,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8333,water4_cou1805a2_28,0,NA,water
ASV_8342,x0035_mul1806a1_24,0,NA,cloacal
ASV_8342,x0041_mul1806a1_22,0,NA,cloacal
ASV_8342,x0045_mul1806a1_23,0,NA,cloacal
ASV_8342,x0064_mul1806a1_21,328,NA,cloacal
ASV_8342,a122_mul1806a1_10,0,a122,NA
ASV_8342,a43_mul1806a1_13,0,a43,NA
ASV_8342,a56_mul1806a1_11,0,a56,NA
ASV_8342,a83_mul1806a1_12,0,a83,NA
ASV_8342,a91_mul1806a1_8,0,a91,NA
ASV_8342,a98_mul1806a1_9,0,a98,NA
ASV_8342,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8342,e105_mul1806a1_14,0,e105,NA
ASV_8342,e110_mul1806a1_17,0,e110,NA
ASV_8342,e117_mul1806a1_16,0,e117,NA
ASV_8342,e17_mul1806a1_18,0,e17,NA
ASV_8342,e25_mul1806a1_15,34,e25,NA
ASV_8342,e53_mul1806a1_20,0,e53,NA
ASV_8342,e62_mul1806a1_19,0,e62,NA
ASV_8342,j16_mul1806a1_5,46,j16,NA
ASV_8342,j18_mul1806a1_2,136,j18,NA
ASV_8342,j21_mul1806a1_4,0,j21,NA
ASV_8342,j23_mul1806a1_3,0,j23,NA
ASV_8342,j27_mul1806a1_6,0,j27,NA
ASV_8342,j46_mul1806a1_7,0,j46,NA
ASV_8342,j64_mul1806a1_1,0,j64,NA
ASV_8342,water1_mul1806a1_26,0,NA,water
ASV_8342,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8342,water4_cou1805a2_28,0,NA,water
ASV_8358,x0035_mul1806a1_24,0,NA,cloacal
ASV_8358,x0041_mul1806a1_22,0,NA,cloacal
ASV_8358,x0045_mul1806a1_23,0,NA,cloacal
ASV_8358,x0064_mul1806a1_21,0,NA,cloacal
ASV_8358,a122_mul1806a1_10,0,a122,NA
ASV_8358,a43_mul1806a1_13,0,a43,NA
ASV_8358,a56_mul1806a1_11,33,a56,NA
ASV_8358,a83_mul1806a1_12,0,a83,NA
ASV_8358,a91_mul1806a1_8,0,a91,NA
ASV_8358,a98_mul1806a1_9,0,a98,NA
ASV_8358,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8358,e105_mul1806a1_14,0,e105,NA
ASV_8358,e110_mul1806a1_17,0,e110,NA
ASV_8358,e117_mul1806a1_16,0,e117,NA
ASV_8358,e17_mul1806a1_18,139,e17,NA
ASV_8358,e25_mul1806a1_15,0,e25,NA
ASV_8358,e53_mul1806a1_20,0,e53,NA
ASV_8358,e62_mul1806a1_19,47,e62,NA
ASV_8358,j16_mul1806a1_5,203,j16,NA
ASV_8358,j18_mul1806a1_2,0,j18,NA
ASV_8358,j21_mul1806a1_4,60,j21,NA
ASV_8358,j23_mul1806a1_3,0,j23,NA
ASV_8358,j27_mul1806a1_6,0,j27,NA
ASV_8358,j46_mul1806a1_7,0,j46,NA
ASV_8358,j64_mul1806a1_1,87,j64,NA
ASV_8358,water1_mul1806a1_26,0,NA,water
ASV_8358,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8358,water4_cou1805a2_28,0,NA,water
ASV_8366,x0035_mul1806a1_24,0,NA,cloacal
ASV_8366,x0041_mul1806a1_22,0,NA,cloacal
ASV_8366,x0045_mul1806a1_23,0,NA,cloacal
ASV_8366,x0064_mul1806a1_21,0,NA,cloacal
ASV_8366,a122_mul1806a1_10,0,a122,NA
ASV_8366,a43_mul1806a1_13,0,a43,NA
ASV_8366,a56_mul1806a1_11,0,a56,NA
ASV_8366,a83_mul1806a1_12,0,a83,NA
ASV_8366,a91_mul1806a1_8,19,a91,NA
ASV_8366,a98_mul1806a1_9,0,a98,NA
ASV_8366,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8366,e105_mul1806a1_14,218,e105,NA
ASV_8366,e110_mul1806a1_17,19,e110,NA
ASV_8366,e117_mul1806a1_16,0,e117,NA
ASV_8366,e17_mul1806a1_18,0,e17,NA
ASV_8366,e25_mul1806a1_15,0,e25,NA
ASV_8366,e53_mul1806a1_20,0,e53,NA
ASV_8366,e62_mul1806a1_19,0,e62,NA
ASV_8366,j16_mul1806a1_5,0,j16,NA
ASV_8366,j18_mul1806a1_2,181,j18,NA
ASV_8366,j21_mul1806a1_4,23,j21,NA
ASV_8366,j23_mul1806a1_3,0,j23,NA
ASV_8366,j27_mul1806a1_6,97,j27,NA
ASV_8366,j46_mul1806a1_7,0,j46,NA
ASV_8366,j64_mul1806a1_1,27,j64,NA
ASV_8366,water1_mul1806a1_26,0,NA,water
ASV_8366,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8366,water4_cou1805a2_28,0,NA,water
ASV_8374,x0035_mul1806a1_24,38,NA,cloacal
ASV_8374,x0041_mul1806a1_22,0,NA,cloacal
ASV_8374,x0045_mul1806a1_23,0,NA,cloacal
ASV_8374,x0064_mul1806a1_21,43,NA,cloacal
ASV_8374,a122_mul1806a1_10,128,a122,NA
ASV_8374,a43_mul1806a1_13,0,a43,NA
ASV_8374,a56_mul1806a1_11,78,a56,NA
ASV_8374,a83_mul1806a1_12,0,a83,NA
ASV_8374,a91_mul1806a1_8,0,a91,NA
ASV_8374,a98_mul1806a1_9,30,a98,NA
ASV_8374,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8374,e105_mul1806a1_14,80,e105,NA
ASV_8374,e110_mul1806a1_17,23,e110,NA
ASV_8374,e117_mul1806a1_16,52,e117,NA
ASV_8374,e17_mul1806a1_18,0,e17,NA
ASV_8374,e25_mul1806a1_15,0,e25,NA
ASV_8374,e53_mul1806a1_20,115,e53,NA
ASV_8374,e62_mul1806a1_19,0,e62,NA
ASV_8374,j16_mul1806a1_5,0,j16,NA
ASV_8374,j18_mul1806a1_2,0,j18,NA
ASV_8374,j21_mul1806a1_4,11,j21,NA
ASV_8374,j23_mul1806a1_3,0,j23,NA
ASV_8374,j27_mul1806a1_6,0,j27,NA
ASV_8374,j46_mul1806a1_7,0,j46,NA
ASV_8374,j64_mul1806a1_1,0,j64,NA
ASV_8374,water1_mul1806a1_26,0,NA,water
ASV_8374,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8374,water4_cou1805a2_28,0,NA,water
ASV_8383,x0035_mul1806a1_24,53,NA,cloacal
ASV_8383,x0041_mul1806a1_22,0,NA,cloacal
ASV_8383,x0045_mul1806a1_23,0,NA,cloacal
ASV_8383,x0064_mul1806a1_21,0,NA,cloacal
ASV_8383,a122_mul1806a1_10,0,a122,NA
ASV_8383,a43_mul1806a1_13,0,a43,NA
ASV_8383,a56_mul1806a1_11,3,a56,NA
ASV_8383,a83_mul1806a1_12,0,a83,NA
ASV_8383,a91_mul1806a1_8,423,a91,NA
ASV_8383,a98_mul1806a1_9,0,a98,NA
ASV_8383,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8383,e105_mul1806a1_14,0,e105,NA
ASV_8383,e110_mul1806a1_17,0,e110,NA
ASV_8383,e117_mul1806a1_16,0,e117,NA
ASV_8383,e17_mul1806a1_18,0,e17,NA
ASV_8383,e25_mul1806a1_15,0,e25,NA
ASV_8383,e53_mul1806a1_20,0,e53,NA
ASV_8383,e62_mul1806a1_19,0,e62,NA
ASV_8383,j16_mul1806a1_5,0,j16,NA
ASV_8383,j18_mul1806a1_2,0,j18,NA
ASV_8383,j21_mul1806a1_4,0,j21,NA
ASV_8383,j23_mul1806a1_3,0,j23,NA
ASV_8383,j27_mul1806a1_6,0,j27,NA
ASV_8383,j46_mul1806a1_7,138,j46,NA
ASV_8383,j64_mul1806a1_1,0,j64,NA
ASV_8383,water1_mul1806a1_26,0,NA,water
ASV_8383,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8383,water4_cou1805a2_28,0,NA,water
ASV_8390,x0035_mul1806a1_24,64,NA,cloacal
ASV_8390,x0041_mul1806a1_22,0,NA,cloacal
ASV_8390,x0045_mul1806a1_23,0,NA,cloacal
ASV_8390,x0064_mul1806a1_21,46,NA,cloacal
ASV_8390,a122_mul1806a1_10,57,a122,NA
ASV_8390,a43_mul1806a1_13,0,a43,NA
ASV_8390,a56_mul1806a1_11,32,a56,NA
ASV_8390,a83_mul1806a1_12,0,a83,NA
ASV_8390,a91_mul1806a1_8,0,a91,NA
ASV_8390,a98_mul1806a1_9,0,a98,NA
ASV_8390,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8390,e105_mul1806a1_14,113,e105,NA
ASV_8390,e110_mul1806a1_17,96,e110,NA
ASV_8390,e117_mul1806a1_16,147,e117,NA
ASV_8390,e17_mul1806a1_18,0,e17,NA
ASV_8390,e25_mul1806a1_15,0,e25,NA
ASV_8390,e53_mul1806a1_20,74,e53,NA
ASV_8390,e62_mul1806a1_19,0,e62,NA
ASV_8390,j16_mul1806a1_5,0,j16,NA
ASV_8390,j18_mul1806a1_2,0,j18,NA
ASV_8390,j21_mul1806a1_4,0,j21,NA
ASV_8390,j23_mul1806a1_3,0,j23,NA
ASV_8390,j27_mul1806a1_6,0,j27,NA
ASV_8390,j46_mul1806a1_7,1,j46,NA
ASV_8390,j64_mul1806a1_1,0,j64,NA
ASV_8390,water1_mul1806a1_26,0,NA,water
ASV_8390,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8390,water4_cou1805a2_28,0,NA,water
ASV_8393,x0035_mul1806a1_24,60,NA,cloacal
ASV_8393,x0041_mul1806a1_22,0,NA,cloacal
ASV_8393,x0045_mul1806a1_23,0,NA,cloacal
ASV_8393,x0064_mul1806a1_21,0,NA,cloacal
ASV_8393,a122_mul1806a1_10,0,a122,NA
ASV_8393,a43_mul1806a1_13,162,a43,NA
ASV_8393,a56_mul1806a1_11,0,a56,NA
ASV_8393,a83_mul1806a1_12,0,a83,NA
ASV_8393,a91_mul1806a1_8,0,a91,NA
ASV_8393,a98_mul1806a1_9,0,a98,NA
ASV_8393,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8393,e105_mul1806a1_14,27,e105,NA
ASV_8393,e110_mul1806a1_17,0,e110,NA
ASV_8393,e117_mul1806a1_16,0,e117,NA
ASV_8393,e17_mul1806a1_18,0,e17,NA
ASV_8393,e25_mul1806a1_15,301,e25,NA
ASV_8393,e53_mul1806a1_20,0,e53,NA
ASV_8393,e62_mul1806a1_19,0,e62,NA
ASV_8393,j16_mul1806a1_5,0,j16,NA
ASV_8393,j18_mul1806a1_2,0,j18,NA
ASV_8393,j21_mul1806a1_4,32,j21,NA
ASV_8393,j23_mul1806a1_3,0,j23,NA
ASV_8393,j27_mul1806a1_6,51,j27,NA
ASV_8393,j46_mul1806a1_7,0,j46,NA
ASV_8393,j64_mul1806a1_1,0,j64,NA
ASV_8393,water1_mul1806a1_26,0,NA,water
ASV_8393,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8393,water4_cou1805a2_28,0,NA,water
ASV_8396,x0035_mul1806a1_24,0,NA,cloacal
ASV_8396,x0041_mul1806a1_22,0,NA,cloacal
ASV_8396,x0045_mul1806a1_23,0,NA,cloacal
ASV_8396,x0064_mul1806a1_21,0,NA,cloacal
ASV_8396,a122_mul1806a1_10,0,a122,NA
ASV_8396,a43_mul1806a1_13,0,a43,NA
ASV_8396,a56_mul1806a1_11,0,a56,NA
ASV_8396,a83_mul1806a1_12,9,a83,NA
ASV_8396,a91_mul1806a1_8,0,a91,NA
ASV_8396,a98_mul1806a1_9,0,a98,NA
ASV_8396,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8396,e105_mul1806a1_14,0,e105,NA
ASV_8396,e110_mul1806a1_17,0,e110,NA
ASV_8396,e117_mul1806a1_16,0,e117,NA
ASV_8396,e17_mul1806a1_18,0,e17,NA
ASV_8396,e25_mul1806a1_15,0,e25,NA
ASV_8396,e53_mul1806a1_20,0,e53,NA
ASV_8396,e62_mul1806a1_19,0,e62,NA
ASV_8396,j16_mul1806a1_5,0,j16,NA
ASV_8396,j18_mul1806a1_2,0,j18,NA
ASV_8396,j21_mul1806a1_4,184,j21,NA
ASV_8396,j23_mul1806a1_3,0,j23,NA
ASV_8396,j27_mul1806a1_6,0,j27,NA
ASV_8396,j46_mul1806a1_7,27,j46,NA
ASV_8396,j64_mul1806a1_1,426,j64,NA
ASV_8396,water1_mul1806a1_26,0,NA,water
ASV_8396,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8396,water4_cou1805a2_28,0,NA,water
ASV_8411,x0035_mul1806a1_24,0,NA,cloacal
ASV_8411,x0041_mul1806a1_22,0,NA,cloacal
ASV_8411,x0045_mul1806a1_23,0,NA,cloacal
ASV_8411,x0064_mul1806a1_21,0,NA,cloacal
ASV_8411,a122_mul1806a1_10,0,a122,NA
ASV_8411,a43_mul1806a1_13,0,a43,NA
ASV_8411,a56_mul1806a1_11,0,a56,NA
ASV_8411,a83_mul1806a1_12,0,a83,NA
ASV_8411,a91_mul1806a1_8,0,a91,NA
ASV_8411,a98_mul1806a1_9,0,a98,NA
ASV_8411,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8411,e105_mul1806a1_14,18,e105,NA
ASV_8411,e110_mul1806a1_17,0,e110,NA
ASV_8411,e117_mul1806a1_16,0,e117,NA
ASV_8411,e17_mul1806a1_18,0,e17,NA
ASV_8411,e25_mul1806a1_15,0,e25,NA
ASV_8411,e53_mul1806a1_20,0,e53,NA
ASV_8411,e62_mul1806a1_19,0,e62,NA
ASV_8411,j16_mul1806a1_5,78,j16,NA
ASV_8411,j18_mul1806a1_2,0,j18,NA
ASV_8411,j21_mul1806a1_4,0,j21,NA
ASV_8411,j23_mul1806a1_3,0,j23,NA
ASV_8411,j27_mul1806a1_6,94,j27,NA
ASV_8411,j46_mul1806a1_7,492,j46,NA
ASV_8411,j64_mul1806a1_1,0,j64,NA
ASV_8411,water1_mul1806a1_26,0,NA,water
ASV_8411,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8411,water4_cou1805a2_28,0,NA,water
ASV_8414,x0035_mul1806a1_24,0,NA,cloacal
ASV_8414,x0041_mul1806a1_22,0,NA,cloacal
ASV_8414,x0045_mul1806a1_23,0,NA,cloacal
ASV_8414,x0064_mul1806a1_21,0,NA,cloacal
ASV_8414,a122_mul1806a1_10,315,a122,NA
ASV_8414,a43_mul1806a1_13,0,a43,NA
ASV_8414,a56_mul1806a1_11,0,a56,NA
ASV_8414,a83_mul1806a1_12,0,a83,NA
ASV_8414,a91_mul1806a1_8,51,a91,NA
ASV_8414,a98_mul1806a1_9,0,a98,NA
ASV_8414,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8414,e105_mul1806a1_14,0,e105,NA
ASV_8414,e110_mul1806a1_17,0,e110,NA
ASV_8414,e117_mul1806a1_16,0,e117,NA
ASV_8414,e17_mul1806a1_18,0,e17,NA
ASV_8414,e25_mul1806a1_15,0,e25,NA
ASV_8414,e53_mul1806a1_20,0,e53,NA
ASV_8414,e62_mul1806a1_19,53,e62,NA
ASV_8414,j16_mul1806a1_5,0,j16,NA
ASV_8414,j18_mul1806a1_2,0,j18,NA
ASV_8414,j21_mul1806a1_4,0,j21,NA
ASV_8414,j23_mul1806a1_3,0,j23,NA
ASV_8414,j27_mul1806a1_6,0,j27,NA
ASV_8414,j46_mul1806a1_7,269,j46,NA
ASV_8414,j64_mul1806a1_1,0,j64,NA
ASV_8414,water1_mul1806a1_26,0,NA,water
ASV_8414,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8414,water4_cou1805a2_28,0,NA,water
ASV_8424,x0035_mul1806a1_24,0,NA,cloacal
ASV_8424,x0041_mul1806a1_22,0,NA,cloacal
ASV_8424,x0045_mul1806a1_23,0,NA,cloacal
ASV_8424,x0064_mul1806a1_21,0,NA,cloacal
ASV_8424,a122_mul1806a1_10,0,a122,NA
ASV_8424,a43_mul1806a1_13,0,a43,NA
ASV_8424,a56_mul1806a1_11,0,a56,NA
ASV_8424,a83_mul1806a1_12,0,a83,NA
ASV_8424,a91_mul1806a1_8,32,a91,NA
ASV_8424,a98_mul1806a1_9,0,a98,NA
ASV_8424,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8424,e105_mul1806a1_14,19,e105,NA
ASV_8424,e110_mul1806a1_17,0,e110,NA
ASV_8424,e117_mul1806a1_16,0,e117,NA
ASV_8424,e17_mul1806a1_18,0,e17,NA
ASV_8424,e25_mul1806a1_15,0,e25,NA
ASV_8424,e53_mul1806a1_20,55,e53,NA
ASV_8424,e62_mul1806a1_19,0,e62,NA
ASV_8424,j16_mul1806a1_5,212,j16,NA
ASV_8424,j18_mul1806a1_2,296,j18,NA
ASV_8424,j21_mul1806a1_4,0,j21,NA
ASV_8424,j23_mul1806a1_3,0,j23,NA
ASV_8424,j27_mul1806a1_6,0,j27,NA
ASV_8424,j46_mul1806a1_7,0,j46,NA
ASV_8424,j64_mul1806a1_1,97,j64,NA
ASV_8424,water1_mul1806a1_26,0,NA,water
ASV_8424,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8424,water4_cou1805a2_28,0,NA,water
ASV_8463,x0035_mul1806a1_24,0,NA,cloacal
ASV_8463,x0041_mul1806a1_22,0,NA,cloacal
ASV_8463,x0045_mul1806a1_23,0,NA,cloacal
ASV_8463,x0064_mul1806a1_21,0,NA,cloacal
ASV_8463,a122_mul1806a1_10,0,a122,NA
ASV_8463,a43_mul1806a1_13,56,a43,NA
ASV_8463,a56_mul1806a1_11,0,a56,NA
ASV_8463,a83_mul1806a1_12,0,a83,NA
ASV_8463,a91_mul1806a1_8,0,a91,NA
ASV_8463,a98_mul1806a1_9,40,a98,NA
ASV_8463,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8463,e105_mul1806a1_14,49,e105,NA
ASV_8463,e110_mul1806a1_17,0,e110,NA
ASV_8463,e117_mul1806a1_16,0,e117,NA
ASV_8463,e17_mul1806a1_18,0,e17,NA
ASV_8463,e25_mul1806a1_15,0,e25,NA
ASV_8463,e53_mul1806a1_20,0,e53,NA
ASV_8463,e62_mul1806a1_19,0,e62,NA
ASV_8463,j16_mul1806a1_5,0,j16,NA
ASV_8463,j18_mul1806a1_2,0,j18,NA
ASV_8463,j21_mul1806a1_4,0,j21,NA
ASV_8463,j23_mul1806a1_3,0,j23,NA
ASV_8463,j27_mul1806a1_6,570,j27,NA
ASV_8463,j46_mul1806a1_7,75,j46,NA
ASV_8463,j64_mul1806a1_1,0,j64,NA
